Dwarka-S8-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,MDCNS-DPCC,Najafgarh-DPCC
991.88,988.96,992.83,994.2,994.6,992.9,994.4,992.8,993.17,995.1,982.4,991.27,994.25,971.5,988.7,993.97,993.73,992.23,994.75,992.73,972.95,994.17,994.12
993.0,990.01,994.02,995.6,995.83,994.05,995.75,994.1,994.38,996.25,982.4,992.65,995.45,971.38,989.95,995.0,994.95,993.53,995.8,993.9,972.95,995.38,995.47
993.92,991.02,994.85,996.67,997.02,995.05,996.75,995.02,995.33,997.38,982.4,993.58,996.4,971.3,990.95,996.15,996.17,994.5,996.85,995.08,972.5,996.35,996.52
994.48,991.52,995.05,996.85,997.75,995.38,997.18,995.22,995.58,997.73,982.42,993.83,996.62,971.3,991.42,996.7,996.82,994.62,997.32,995.68,971.92,996.75,996.83
993.83,991.02,994.47,996.2,997.2,994.65,996.65,994.5,994.85,997.02,982.4,993.17,995.97,971.3,990.92,996.15,996.25,993.95,996.83,995.2,971.8,996.17,996.17
993.25,990.4,993.98,995.62,996.47,994.05,996.08,993.95,994.25,996.45,982.4,992.65,995.38,971.3,990.42,995.45,995.6,993.35,996.23,994.55,971.82,995.6,995.6
992.52,989.78,993.1,994.85,995.8,993.27,995.27,993.17,993.48,995.62,982.4,991.93,994.75,971.3,989.65,994.83,994.92,992.65,995.57,993.92,971.92,994.88,994.7
991.62,988.89,992.28,993.98,994.83,992.45,994.42,992.3,992.62,994.8,982.4,991.02,993.9,971.3,988.83,993.92,994.02,991.78,994.7,993.0,971.9,993.97,993.83
991.08,988.31,991.8,993.53,994.25,991.95,993.83,991.9,992.17,994.3,982.4,990.42,993.4,971.3,988.22,993.42,993.47,991.33,994.1,992.45,972.05,993.45,993.4
990.73,987.94,991.6,993.27,993.95,991.73,993.5,991.65,991.95,994.0,982.4,990.27,993.2,971.3,987.95,993.05,993.18,991.18,993.8,992.12,972.12,993.12,993.02
990.9,987.97,991.83,993.17,993.88,991.9,993.65,991.8,992.15,994.15,982.4,990.47,993.4,971.3,988.08,993.03,993.08,991.3,993.8,992.1,972.23,993.2,993.15
991.45,988.43,992.28,993.65,994.3,992.4,994.1,992.3,992.65,994.65,982.4,990.92,993.88,971.3,988.45,993.53,993.5,991.83,994.25,992.6,972.55,993.72,993.65
991.7,988.9,992.67,994.22,994.8,992.9,994.45,992.75,993.08,995.15,982.4,991.3,994.35,971.3,988.83,994.0,993.9,992.3,994.7,992.95,972.25,994.12,994.0
992.53,989.63,993.52,994.9,995.5,993.62,995.17,993.45,993.85,995.88,982.4,992.05,995.02,971.3,989.55,994.67,994.5,992.93,995.45,993.67,972.42,994.9,994.83
993.05,990.18,993.97,995.45,996.08,994.12,995.75,993.9,994.27,996.38,982.4,992.58,995.47,971.32,990.08,995.25,995.08,993.35,996.03,994.23,972.6,995.42,995.25
993.32,990.41,994.05,995.42,996.25,994.2,995.98,993.92,994.42,996.45,982.4,992.88,995.53,971.32,990.32,995.45,995.18,993.42,996.25,994.38,972.53,995.6,995.38
993.05,990.22,993.75,995.18,996.02,993.92,995.83,993.7,994.12,996.15,982.4,992.7,995.2,971.35,990.03,995.2,995.0,993.25,996.0,994.05,972.62,995.48,995.03
992.65,989.78,993.4,994.9,995.62,993.55,995.42,993.4,993.77,995.65,982.4,992.27,994.92,971.4,989.62,994.85,994.73,992.8,995.6,993.75,972.97,995.05,994.73
992.48,989.66,993.17,994.82,995.42,993.48,995.3,993.23,993.6,995.5,982.4,992.15,994.77,971.4,989.42,994.62,994.62,992.7,995.4,993.6,972.98,994.92,994.47
992.25,989.4,993.0,994.58,995.15,993.27,995.02,993.0,993.4,995.27,982.4,991.92,994.55,971.4,989.23,994.45,994.38,992.42,995.12,993.25,973.4,994.65,994.4
992.25,989.38,992.95,994.6,995.1,993.27,994.95,993.0,993.5,995.27,982.4,991.9,994.55,971.4,989.12,994.38,994.32,992.42,995.1,993.2,973.17,994.62,994.42
992.38,989.44,993.05,994.73,995.15,993.3,995.05,993.05,993.52,995.42,982.4,992.0,994.6,971.42,989.25,994.5,994.45,992.48,995.15,993.35,973.17,994.68,994.45
992.62,989.62,993.38,995.15,995.35,993.67,995.23,993.4,993.8,995.78,982.4,992.17,994.95,971.5,989.42,994.67,994.58,992.95,995.35,993.47,973.2,994.83,994.98
993.2,990.32,994.0,995.8,996.15,994.38,995.93,994.2,994.55,996.45,982.4,992.88,995.65,971.55,990.08,995.35,995.38,993.65,996.02,994.22,973.25,995.5,995.67
993.83,990.89,994.62,996.58,996.72,995.05,996.5,994.85,995.28,997.1,982.4,993.48,996.33,971.6,990.6,996.1,996.05,994.47,996.57,994.88,972.68,996.05,996.35
994.58,991.71,995.52,997.42,997.5,995.83,997.4,995.6,996.0,998.02,982.4,994.33,997.1,971.45,991.48,996.83,996.83,995.22,997.42,995.6,972.68,996.92,997.12
995.38,992.53,996.25,998.28,998.58,996.65,998.12,996.4,996.78,998.95,982.4,995.1,997.95,971.35,992.33,997.67,997.6,996.08,998.3,996.5,972.48,997.8,997.95
995.6,992.8,996.3,998.33,998.98,996.7,998.23,996.53,996.8,999.03,982.4,995.15,998.12,971.3,992.7,998.02,998.0,996.33,998.6,996.82,972.0,998.02,998.1
995.25,992.44,995.8,997.67,998.65,996.15,997.9,996.03,996.27,998.55,982.45,994.72,997.48,971.3,992.22,997.58,997.62,995.65,998.3,996.55,971.65,997.67,997.6
994.4,991.56,994.85,996.83,997.77,995.25,997.02,995.08,995.35,997.5,982.42,993.8,996.58,971.3,991.38,996.77,996.8,994.77,997.38,995.77,971.8,996.73,996.7
993.6,990.74,994.2,996.05,996.9,994.45,996.17,994.33,994.6,996.83,982.4,992.9,995.83,971.35,990.62,995.9,995.92,993.92,996.55,995.0,972.1,995.9,995.9
993.3,990.3,993.98,995.8,996.38,994.12,995.77,994.1,994.33,996.53,982.4,992.52,995.53,971.35,990.25,995.48,995.52,993.6,996.15,994.55,971.95,995.5,995.73
993.25,990.35,994.03,995.8,996.38,994.18,995.88,994.05,994.32,996.58,982.4,992.6,995.6,971.35,990.38,995.5,995.52,993.7,996.23,994.58,971.95,995.58,995.58
993.08,990.2,993.92,995.65,996.55,994.12,995.65,993.92,994.25,996.42,982.4,992.52,995.52,971.35,990.23,995.4,995.35,993.55,996.1,994.4,972.0,995.42,995.42
993.17,990.32,994.02,995.8,996.73,994.32,995.77,994.12,994.38,996.55,982.4,992.73,995.7,971.3,990.3,995.55,995.42,993.73,996.18,994.52,971.58,995.6,995.5
993.33,990.51,994.23,995.85,996.7,994.45,996.0,994.12,994.48,996.75,982.4,992.92,995.75,971.3,990.4,995.67,995.48,993.77,996.38,994.62,971.5,995.83,995.68
993.62,990.69,994.62,996.2,996.82,994.88,996.23,994.48,994.88,997.02,982.4,993.18,996.15,971.42,990.67,995.88,995.65,994.1,996.62,994.78,971.48,996.05,995.95
994.23,991.31,995.0,996.6,997.15,995.38,996.77,994.88,995.38,997.48,982.42,993.77,996.58,971.52,991.12,996.47,996.12,994.65,997.18,995.3,971.6,996.65,996.23
994.25,991.29,995.0,996.47,997.15,995.3,996.85,994.8,995.32,997.35,982.4,993.75,996.47,971.7,991.2,996.47,996.17,994.52,997.1,995.23,971.58,996.65,996.2
994.2,991.24,994.9,996.4,997.08,995.15,996.77,994.73,995.23,997.3,982.4,993.67,996.4,971.65,991.12,996.33,996.15,994.62,997.0,995.18,972.1,996.55,996.2
993.95,991.11,994.72,996.15,996.92,994.92,996.53,994.53,994.95,997.12,982.4,993.58,996.15,971.77,990.97,996.05,995.95,994.38,996.88,994.92,971.88,996.42,995.95
993.6,990.79,994.3,995.97,996.62,994.62,996.15,994.3,994.58,996.72,982.4,993.12,995.8,971.9,990.58,995.77,995.75,994.1,996.53,994.73,971.82,996.0,995.65
993.42,990.53,994.18,995.98,996.32,994.42,996.02,994.1,994.45,996.55,982.4,992.95,995.68,973.0,990.4,995.58,995.62,994.02,996.2,994.5,971.88,995.73,995.52
993.32,990.39,993.9,995.77,996.33,994.12,995.88,993.95,994.27,996.32,982.5,992.8,995.48,975.73,990.23,995.38,995.4,993.82,996.03,994.27,972.52,995.53,995.38
992.88,990.06,993.42,995.5,995.95,993.85,995.45,993.53,993.9,995.95,982.45,992.42,995.12,978.8,989.83,995.15,995.12,993.47,995.7,993.92,972.95,995.15,994.95
992.58,989.81,993.45,995.15,995.85,993.6,995.4,993.23,993.75,995.85,982.4,992.38,994.9,982.7,989.75,994.77,994.72,993.1,995.6,993.58,972.92,994.95,994.75
992.83,989.92,993.55,995.38,996.08,993.85,995.52,993.53,993.98,996.0,982.4,992.5,995.15,984.72,989.85,995.0,994.85,993.43,995.77,993.78,972.77,995.23,995.08
993.08,990.08,993.75,995.62,996.08,994.05,995.67,993.85,994.23,996.23,982.4,992.62,995.38,984.33,989.95,995.2,995.15,993.65,995.88,994.05,972.97,995.45,995.4
993.62,990.67,994.58,996.33,996.7,994.8,996.32,994.45,994.92,997.0,982.4,993.3,996.1,980.17,990.6,995.77,995.8,994.38,996.53,994.65,972.75,996.02,995.97
994.48,991.59,995.45,997.12,997.5,995.67,997.25,995.33,995.85,997.83,982.4,994.3,996.95,973.57,991.55,996.55,996.45,995.25,997.47,995.35,973.2,997.0,997.02
995.1,992.24,995.85,997.8,998.2,996.15,997.82,995.82,996.32,998.42,982.4,994.8,997.5,971.8,992.17,997.38,997.35,995.9,998.03,996.18,973.22,997.58,997.5
995.4,992.22,995.88,997.7,998.35,996.17,997.85,995.92,996.27,998.38,982.4,994.7,997.58,971.3,992.23,997.45,997.4,995.77,997.98,996.23,972.9,997.55,997.67
994.82,991.82,995.27,997.33,997.92,995.52,997.33,995.52,995.7,997.75,982.4,994.12,996.93,971.3,991.77,995.6675,997.15,995.38,997.53,995.97,972.25,997.05,997.05
993.95,990.98,994.38,996.6,997.12,994.52,996.55,994.5,994.75,996.72,982.45,993.3,995.92,971.3,990.95,996.1,996.38,994.32,996.77,995.25,971.92,996.17,996.1
993.0,989.89,993.35,995.15,996.2,993.45,995.45,993.5,993.78,995.67,982.4,992.23,994.92,971.3,989.83,995.0,995.17,993.23,995.65,994.22,971.8,995.07,995.12
992.25,989.28,992.9,994.38,995.35,992.95,994.88,992.85,993.23,995.17,982.4,991.7,994.38,971.3,989.33,994.33,994.38,992.58,995.0,993.58,971.85,994.45,994.45
991.9,988.86,992.58,994.08,994.85,992.68,994.45,992.58,992.92,994.85,982.4,991.3,994.1,971.3,988.92,993.9,994.05,992.2,994.62,993.18,971.95,994.1,994.22
991.88,988.83,992.6,994.0,994.8,992.68,994.48,992.52,992.88,994.88,982.4,991.23,994.08,971.3,988.9,993.88,993.9,992.27,994.65,993.08,972.08,994.12,994.12
991.8,988.82,992.58,994.02,994.75,992.58,994.38,992.45,992.8,994.85,982.4,991.3,994.08,971.32,988.85,993.8,993.77,992.28,994.62,992.98,972.28,994.12,994.0
991.73,988.78,992.62,994.1,994.73,992.7,994.27,992.47,992.83,994.77,982.4,991.38,994.05,971.4,988.82,993.8,993.7,992.3,994.58,992.95,972.68,994.05,993.9
992.08,989.03,992.88,994.35,994.95,992.88,994.55,992.58,993.05,995.05,982.4,991.65,994.25,971.4,989.03,994.03,993.92,992.58,994.85,993.05,972.85,994.27,994.12
992.45,989.36,993.15,994.78,995.33,993.38,994.77,992.95,993.38,995.38,982.4,991.95,994.6,971.58,989.2,994.33,994.25,992.92,995.15,993.38,972.55,994.6,994.48
992.73,989.73,993.4,995.08,995.62,993.65,995.12,993.15,993.58,995.55,982.4,992.1,994.88,971.73,989.55,994.8,994.62,993.25,995.45,993.77,972.58,994.95,994.53
992.35,989.44,993.12,994.53,995.33,993.23,994.83,992.72,993.22,995.2,982.4,991.98,994.42,972.05,989.38,994.38,994.22,992.7,995.17,993.33,972.7,994.75,994.17
991.85,989.08,992.62,994.25,994.9,992.9,994.58,992.42,992.8,994.75,982.4,991.72,994.05,972.6,988.88,994.03,993.77,992.6,994.83,992.85,972.73,994.33,993.82
992.05,989.1,992.77,994.45,994.9,993.05,994.5,992.58,992.97,994.88,982.4,991.58,994.27,973.48,988.8,994.12,994.0,992.6,994.8,992.95,972.62,994.3,993.92
992.0,989.28,992.9,994.3,995.08,993.05,994.73,992.58,992.95,995.0,982.4,991.85,994.33,974.62,989.0,994.23,994.0,992.62,995.05,993.0,972.18,994.42,993.95
991.98,989.23,992.8,994.25,994.98,993.02,994.65,992.55,992.88,994.98,982.4,991.75,994.18,975.68,988.92,994.12,993.92,992.55,994.95,992.95,972.45,994.38,993.92
991.8,989.16,992.62,994.27,994.8,992.92,994.58,992.32,992.75,994.85,982.4,991.68,994.1,977.85,988.85,994.08,993.77,992.6,994.88,992.85,972.5,994.2,993.77
992.05,989.12,992.7,994.4,994.8,992.98,994.5,992.42,992.85,994.95,982.4,991.5,994.15,981.9,988.85,994.08,993.85,992.62,994.88,992.75,971.73,994.15,993.82
992.12,989.36,992.92,994.83,995.1,993.25,994.73,992.7,993.05,995.15,982.4,991.73,994.42,985.25,988.98,994.35,994.22,993.1,995.08,993.1,971.5,994.5,994.17
992.55,989.73,993.52,995.3,995.5,993.9,995.07,993.27,993.6,995.85,982.4,992.25,994.95,984.8,989.4,994.83,994.6,993.52,995.4,993.5,972.73,994.93,994.77
993.4,990.61,994.33,996.17,996.95,994.77,995.95,994.1,994.48,996.95,982.4,993.15,995.8,984.43,990.27,995.65,995.5,994.8,996.25,994.38,972.85,995.9,995.6
994.2,991.5,995.33,996.9,997.75,995.62,996.98,994.92,995.42,997.85,982.4,994.47,996.67,990.7,991.27,996.5,996.27,995.48,997.2,995.38,972.88,996.88,996.45
995.15,992.19,995.85,997.5,998.4,996.12,998.1,995.48,996.08,998.38,982.4,995.35,997.23,980.55,992.1,997.17,996.95,996.08,997.95,996.05,972.4,997.58,997.1
995.08,992.15,995.73,997.52,998.48,996.03,997.92,995.53,995.88,998.2,982.4,995.15,997.15,971.32,992.03,997.25,997.02,996.12,998.0,996.15,972.33,997.52,997.05
994.35,991.57,995.05,996.85,998.1,995.3,997.33,994.8,994.95,997.48,982.4,994.45,996.38,971.3,991.48,996.85,996.6,995.48,997.43,995.62,972.12,996.88,996.12
993.03,990.47,993.95,995.85,997.05,994.15,996.25,993.7,993.8,996.33,982.45,993.35,995.25,971.3,990.48,995.75,995.55,994.35,996.35,994.6,972.15,995.75,994.98
992.45,989.71,993.33,995.2,996.33,993.53,995.47,993.15,993.27,995.72,982.4,992.58,994.67,971.3,989.73,994.92,994.73,993.6,995.62,993.97,972.1,994.97,994.42
991.9619999999999,989.01,992.52,994.17,995.52,992.67,994.73,992.33,992.5,994.85,982.4,991.83,993.85,971.3,988.95,994.1,993.95,992.75,994.9,993.5,971.9,994.17,993.73
991.6140000000001,988.44,992.12,993.55,994.92,992.25,994.23,991.85,992.3,994.4,982.4,991.35,993.4,971.3,988.47,993.5,993.38,992.33,994.35,992.883125,971.9,993.65,993.35
991.05,988.24,991.88,993.27,994.6,992.0,994.03,991.5,991.92,994.17,982.4,991.2,993.17,971.3,988.2,993.2,993.0,992.1,994.17,992.25,971.92,993.53,992.95
990.92,987.95,991.68,992.95,994.22,991.75,993.82,991.35,991.75,993.88,982.4,990.92,993.0,971.3,987.9,992.92,992.77,991.88,993.85,992.08,971.73,993.25,992.88
991.15,988.06,991.95,993.4,994.38,991.95,993.95,991.72,992.1,994.12,982.4,991.08,993.33,971.3,988.08,993.12,993.0,992.33,993.92,992.15,971.7,993.35,993.2
991.45,988.56,992.27,993.9,994.65,992.48,994.33,991.9,992.38,994.55,982.4,991.2,993.7,971.3,988.35,993.62,993.32,992.6,994.35,992.55,972.17,993.85,993.35
991.83,988.73,992.72,994.15,995.1,992.7,994.6,992.33,992.8,994.8,982.4,991.6,994.0,971.38,988.7,993.75,993.55,992.88,994.65,992.83,972.65,994.08,993.85
992.25,989.29,993.1,994.6,995.38,993.25,995.1,992.58,993.2,995.3,982.4,992.12,994.42,971.5,989.23,994.33,994.05,993.2,995.12,993.3,972.75,994.65,994.0
992.0,989.18,992.67,994.35,995.47,992.9,994.92,992.25,992.77,995.0,982.4,992.02,994.0,971.58,988.9,994.2,993.9,993.03,994.98,993.17,972.6,994.45,993.73
991.6,988.77,992.42,993.92,995.05,992.58,994.62,991.9,992.45,994.67,982.4,991.83,993.7,971.62,988.6,993.82,993.45,992.58,994.68,992.75,972.23,994.12,993.4
991.35,988.47,992.15,993.65,994.7,992.32,994.33,991.73,992.2,994.33,982.4,991.52,993.5,971.68,988.3,993.52,993.23,992.32,994.33,992.5,972.1,993.85,993.27
991.33,988.33,992.17,993.65,994.55,992.23,994.27,991.98,992.38,994.2,982.4,991.4,993.48,971.55,988.27,993.42,993.25,992.18,994.12,992.38,972.0,993.75,993.55
991.52,988.56,992.3,993.92,994.62,992.42,994.4,992.1,992.55,994.38,982.4,991.65,993.65,971.5,988.38,993.62,993.4,992.48,994.27,992.5,972.28,993.95,993.65
991.38,988.62,992.2,994.0,994.8,992.48,994.45,991.88,992.43,994.5,982.4,991.6,993.65,971.5,988.42,993.73,993.52,992.62,994.4,992.67,972.12,994.05,993.3
991.32,988.38,992.0,993.68,994.62,992.2,994.2,991.75,992.23,994.23,982.42,991.18,993.42,971.45,988.17,993.45,993.17,992.45,994.2,992.35,971.9,993.73,993.25
991.32,988.33,992.17,994.0,994.6,992.5,994.15,992.05,992.5,994.45,982.4,991.08,993.7,971.4,988.15,993.65,993.38,992.7,994.2,992.45,971.9,993.78,993.45
991.75,989.0,992.73,993.95,995.12,992.67,994.78,992.03,992.77,994.92,982.4,991.88,993.9,971.42,988.85,993.8,993.42,992.7,994.83,992.65,971.8,994.35,993.47
991.88,988.94,993.0,994.48,995.15,993.05,994.88,992.75,993.1,995.1,982.4,992.1,994.22,971.42,989.0,993.95,993.83,993.1,994.85,992.88,971.8,994.4,994.4
993.15,990.36,994.42,995.92,996.47,994.38,996.25,993.88,994.35,996.5,982.4,993.55,995.58,972.38,990.4,995.38,995.17,994.55,996.25,994.35,971.95,995.78,995.25
993.88,990.82,994.67,996.5,997.25,995.03,996.73,994.53,995.02,997.12,982.4,993.8,996.17,971.92,990.67,996.08,995.83,995.25,996.62,995.05,971.95,996.22,995.83
993.92,991.0,994.73,996.25,997.4,994.88,996.85,994.7,994.92,996.95,982.4,993.97,996.02,971.5,990.97,996.08,995.75,995.1,996.8,994.98,972.1,996.3,996.12
993.85,990.9,994.35,995.98,997.17,994.47,996.67,994.05,994.5,996.83,982.42,993.22,995.67,971.32,990.78,996.02,995.75,994.5,996.72,994.92,971.88,996.25,995.42
992.33,989.78,993.05,994.45,996.02,993.2,995.45,992.78,993.12,995.52,982.45,992.12,994.33,971.3,989.6,994.77,994.2,993.38,995.55,993.75,972.42,995.1,993.9
991.0,988.4,991.77,992.83,994.72,991.8,994.02,991.28,991.73,994.1,982.4,990.73,992.92,971.32,988.33,993.33,993.02,991.93,994.23,992.4,971.85,993.65,992.38
989.88,987.31,990.72,992.0,993.5,990.8,992.83,990.35,990.73,993.07,982.4,989.67,991.97,971.32,987.28,992.17,992.05,991.05,993.08,991.38,971.85,992.45,991.58
989.45,986.71,990.32,991.38,992.95,990.32,992.38,989.9,990.32,992.62,982.4,989.42,991.52,971.3,986.73,991.6,991.35,990.4,992.55,990.75,971.85,991.9,991.3
989.3,986.47,990.15,991.3,992.73,990.1,992.32,989.73,990.12,992.4,982.4,989.3,991.32,971.32,986.5,991.38,991.17,990.32,992.3,990.53,972.02,991.73,991.1
989.12,986.31,990.08,991.05,992.55,990.0,992.1,989.65,990.05,992.33,982.4,989.3,991.23,971.3,986.35,991.15,990.98,990.02,992.18,990.35,972.62,991.6,991.1
989.2,986.38,990.17,991.15,992.6,990.08,992.18,989.7,990.12,992.42,982.4,989.38,991.33,971.3,986.38,991.27,991.1,990.1,992.23,990.42,972.97,991.65,991.1
989.35,986.37,990.33,991.23,992.58,990.17,992.27,989.9,990.27,992.5,982.4,989.48,991.5,971.35,986.55,991.3,991.12,990.25,992.25,990.45,972.8,991.73,991.3
989.62,986.58,990.52,991.7,992.83,990.48,992.42,990.4,990.7,992.73,982.4,989.67,991.85,971.32,986.65,991.62,991.62,990.45,992.45,990.78,972.73,991.95,991.75
989.85,987.0,990.8,991.97,993.1,990.75,992.83,990.55,990.92,993.02,982.4,990.08,992.1,971.32,987.05,992.0,991.9,990.58,992.8,991.12,972.68,992.33,991.95
989.98,987.13,990.9,991.97,993.23,990.8,992.95,990.58,990.92,993.1,982.4,990.17,992.15,971.35,987.17,992.12,991.88,990.7,992.95,991.23,972.68,992.5,991.88
989.7,986.84,990.62,991.88,992.9,990.62,992.65,990.42,990.77,992.83,982.4,989.88,991.95,971.4,986.92,991.88,991.68,990.55,992.65,991.0,972.8,992.15,991.8
989.58,986.82,990.35,991.65,992.88,990.27,992.45,989.98,990.43,992.62,982.4,989.7,991.65,971.35,986.65,991.75,991.55,990.35,992.58,990.85,972.85,992.05,991.23
988.9,986.1,989.83,991.0,992.4,989.85,991.85,989.6,989.88,992.08,982.4,989.1,991.1,971.3,986.17,991.05,990.88,989.9,991.92,990.2,972.7,991.42,990.88
989.0,986.07,989.73,991.18,992.42,989.92,991.8,989.58,989.9,992.1,982.4,988.97,991.2,971.32,985.82,991.15,990.98,990.15,991.92,990.3,972.65,991.38,990.82
988.92,985.91,989.45,990.8,992.45,989.7,991.6,988.9,989.65,991.85,982.4,988.67,990.88,971.3,985.7,990.95,990.77,989.85,991.78,990.1,972.65,991.22,990.47
988.3,985.49,989.2,990.27,991.88,989.2,991.2,990.5583333333334,989.23,991.47,982.4,988.3,990.4,971.32,985.35,990.42,990.2,989.23,991.33,989.53,972.85,990.75,990.08
988.42,985.54,989.35,990.55,991.88,989.4,991.32,989.0,989.53,991.65,982.4,988.62,990.62,971.35,985.5,990.6,990.4,989.5,991.42,989.65,972.8,990.9,990.58
989.15,986.27,990.23,991.4,992.48,990.4,992.08,990.8525000000001,990.35,992.57,982.38,989.33,991.5,971.4,986.2,991.3,990.98,990.2,992.05,990.3,972.5,991.58,991.0
989.93,987.1,991.38,992.33,993.32,991.4,992.92,990.9,991.38,993.52,982.38,990.28,992.48,974.168,987.25,992.12,991.8,991.15,992.9,991.12,972.6,992.45,992.0
990.8,988.03,991.78,992.97,994.28,991.95,993.92,991.7199999999999,991.83,994.23,982.4,991.25,992.9,974.22125,988.2,993.2,992.68,991.92,993.85,991.92,972.05,993.35,992.3
990.78,987.82,991.85,992.95,993.95,991.83,993.85,991.75,991.85,994.1,982.4,971.78,992.88,972.8271428571428,988.2,993.0,992.67,991.98,993.75,991.8,971.6,993.28,993.1
991.27,988.2,991.9,993.35,994.42,992.2,994.08,991.6899999999999,992.33,994.25,982.4,991.33,993.3,971.4399999999999,988.23,993.35,993.08,992.2,993.98,992.33,971.65,993.5,993.08
990.98,988.01,991.7,992.77,994.23,991.7,994.0,990.6,991.62,993.95,982.4,991.23,992.7,971.9842857142858,988.38,993.02,992.88,991.73,993.88,992.02,971.55,993.42,992.5
990.22,987.19,990.6,991.75,993.3,990.88,993.17,990.5,991.0,993.1,982.4,990.5,991.95,971.3249999999999,987.4,992.15,991.85,990.6,993.05,991.17,971.73,992.62,991.62
989.23,986.37,991.3125,991.05,992.48,989.97,992.25,990.4176923076922,990.08,992.28,982.4,989.73,991.12,971.3466666666667,986.62,991.23,990.95,989.67,992.17,990.27,971.5,991.75,990.77
988.6,985.81,990.9536363636365,990.62,992.02,989.45,991.55,988.4,989.42,991.75,982.4,988.95,990.6,971.3250000000002,985.77,990.85,990.62,989.2,991.65,989.85,971.5,991.15,990.15
987.95,984.97,990.682,989.73,991.35,988.9,990.78,988.4,988.9,991.15,982.4,988.15,990.08,971.3199999999998,985.1,990.02,989.83,988.62,990.85,989.05,971.48,990.4,989.73
988.27,985.28,989.0,990.23,991.7,989.17,991.08,989.7923076923076,989.23,991.52,982.4,988.45,990.45,971.41,985.48,990.33,990.23,989.12,991.23,989.4,971.5,990.73,990.02
988.42,985.37,990.3100000000001,990.27,991.7,989.3,991.05,988.6,989.3,991.5,982.4,988.55,990.53,971.3983333333334,985.48,990.5,990.32,989.15,991.25,989.55,971.5,990.8,990.25
988.65,985.54,989.9,990.6,991.75,989.55,991.35,988.8,989.62,991.83,982.4,988.83,990.77,973.6,985.83,990.52,990.42,989.38,991.45,989.62,971.6,991.02,990.8
989.2,986.09,990.8677777777777,991.12,992.23,990.08,991.92,989.8800000000001,990.3,992.35,982.4,989.4,991.35,971.36,986.3,991.15,991.05,989.85,992.02,990.22,971.5,991.58,991.28
989.62,986.4,991.0733333333333,991.42,992.6,990.3,992.23,990.2118181818182,990.55,992.58,982.4,989.65,991.58,971.392,986.6,991.5,991.42,990.02,992.27,990.58,971.5,991.85,991.6
989.73,986.72,991.2311111111111,991.73,992.8,990.62,992.55,990.0,990.85,992.9,982.4,989.92,991.88,973.9616666666667,986.9,991.78,991.72,990.35,992.6,990.83,971.5,992.12,991.77
989.98,986.87,991.50375,991.67,992.92,990.62,992.77,990.4045454545453,990.98,992.98,982.4,990.15,991.9,971.6716666666666,987.02,991.9,991.82,990.38,992.75,990.9,971.48,992.35,991.8
989.67,986.74,991.2950000000001,991.58,992.75,990.35,992.65,989.7,990.6,992.62,982.4,990.02,991.57,971.7466666666666,986.85,991.7,991.73,990.15,992.58,990.7,971.42,992.17,991.45
989.35,986.41,990.3,991.53,992.47,990.3,992.35,989.85,990.58,992.47,982.4,989.75,991.62,972.0166666666665,986.72,991.48,991.47,990.38,992.28,990.48,971.45,991.95,991.5
989.27,986.56,991.0871428571428,991.83,992.85,990.47,992.33,990.531,990.53,992.48,982.4,989.55,991.62,972.3733333333334,986.5,991.85,991.8,990.5,992.4,990.75,971.55,991.95,991.58
989.62,986.54,990.9799999999999,991.75,992.55,990.7,992.28,990.4860000000001,990.78,992.67,982.4,989.33,991.8,972.6533333333333,986.57,991.83,991.67,990.62,992.42,990.67,971.52,992.0,991.85
